a,seed,precision,w1,b1,w2,b2,solved
1.1,42,float64,-0.831402469045367,2.404881886514267,-2.7428406323335515,7.924070693366654,False
1.1,43,float32,-0.928908109664917,-2.2892425060272217,1.9705240726470947,5.431265830993652,False
1.1,43,float64,0.8622473485670179,2.3567338401847726,-2.532458283549728,7.19638189852148,False
1.1,44,float32,-0.7696864604949951,-2.4635982513427734,3.806165933609009,11.2367525100708,False
1.1,44,float64,1.1375134982246022,2.0977136957828355,-1.0387500660721551,2.5400662344803506,False
1.1,45,float32,-0.9640516638755798,2.2914748191833496,-1.903727650642395,5.138477802276611,False
1.1,45,float64,-0.8072011518372878,2.4429394402567532,-3.470271496155879,10.06375530646729,False
1.1,46,float32,-0.04320686683058739,-0.04915918409824371,-0.5793811082839966,-0.06015167012810707,False
1.1,46,float64,-0.03631920709813569,-0.22088815563865827,-0.6263463068330348,-0.2889241915264499,False
1.1,47,float32,-0.8797920942306519,-2.341191053390503,2.3755075931549072,6.694510459899902,False
1.1,47,float64,0.8050147497199779,2.416434478020587,-3.2344389754947134,9.39189119516597,False
1.1,48,float32,0.010297293774783611,-0.2434815615415573,-0.8231343030929565,-0.41892361640930176,False
1.1,48,float64,0.8354146797538743,2.3752284502104177,-2.5350240539803286,7.278225634546126,False
1.1,49,float32,-0.9403982162475586,2.304914712905884,-1.847457766532898,5.065733432769775,False
1.1,49,float64,-1.009161054193442,2.2375306426530623,-1.4718764851019488,3.885617054251591,False
1.1,50,float32,-0.052727602422237396,0.060617782175540924,-1.04541015625,0.12664088606834412,False
1.1,50,float64,0.9062325269448154,-2.308932693702213,2.095439342134291,5.838551939116191,False
1.1,51,float32,0.7572600245475769,2.4661619663238525,-3.2457401752471924,9.61194133758545,False
1.1,51,float64,-0.8382298767234491,2.3851437431497136,-2.724355952482568,7.814351632122531,False
1.1,52,float32,0.7782644629478455,-2.440600633621216,3.322486639022827,9.775017738342285,False
1.1,52,float64,0.6861853180010917,-2.5349828166977724,5.370527896584201,16.213876828826578,False
1.1,53,float32,0.8239051103591919,-2.3856201171875,2.8368570804595947,8.175199508666992,False
1.1,53,float64,0.865415798875858,-2.3429393599496033,2.39711513279711,6.790068106893019,False
1.1,54,float32,0.9885476231575012,-2.202458381652832,1.4781882762908936,3.925684928894043,False
1.1,54,float64,0.7601258278117208,-2.440828094181864,3.598852898672844,10.595836051506975,False
1.1,55,float32,-0.027834443375468254,0.5028405785560608,0.11553570628166199,-0.11939045786857605,False
1.1,55,float64,-0.01773607202305776,0.32884011425670473,0.38379006689472556,-0.26292046502374994,False
1.1,56,float32,0.87016761302948,2.342987537384033,-2.246314525604248,6.451651096343994,False
1.1,56,float64,0.8028821838506962,-2.4389863639816767,3.2292329523946846,9.420215443708988,False
1.1,57,float32,0.017719123512506485,0.08158117532730103,-0.7262987494468689,0.12358149141073227,False
1.1,57,float64,0.8685019389279538,-2.3620750519539024,2.2258330833261155,6.359169195863023,False
1.1,58,float32,-1.0228182077407837,2.2086758613586426,-1.3870680332183838,3.6320102214813232,False
1.1,58,float64,0.7792270561933298,-2.451834409993187,3.4604318402544036,10.152899811645744,False
1.1,59,float32,-0.011238889768719673,0.7584584951400757,0.17492564022541046,-0.265171080827713,False
1.1,59,float64,0.011935449464915787,-0.15305407360237802,-0.3931644365837481,-0.12664483894329176,False
1.1,60,float32,-0.7997742891311646,-2.4115359783172607,2.792144536972046,8.146105766296387,False
1.1,60,float64,0.035507895215115916,0.28363839277646896,0.44451914636957823,-0.26423479561002505,False
1.1,61,float32,-0.7431378364562988,2.4782562255859375,-3.9305660724639893,11.630647659301758,False
1.1,61,float64,0.023796072676557502,0.18802782525312298,0.7344681839207305,-0.2906954114998209,False
1.1,62,float32,0.8322768211364746,2.3698811531066895,-2.967914581298828,8.526152610778809,False
1.1,62,float64,-0.814952259413866,-2.388075964790751,3.1906214181884467,9.230024951258526,False
1.1,63,float32,0.744336724281311,-2.4657111167907715,4.064019203186035,12.025117874145508,False
1.1,63,float64,0.7345982475875124,-2.4757240300626235,4.271235240022024,12.675044199034673,False
1.1,64,float32,-0.9420552849769592,-2.2979085445404053,2.163722038269043,5.910951614379883,False
1.1,64,float64,-0.8416891284256979,-2.395893865964795,3.142029863324298,8.983365232147499,False
1.1,65,float32,-0.012628933414816856,-0.01537571381777525,-0.2599637508392334,-0.00844648852944374,False
1.1,65,float64,-0.005880560906581885,-0.07998466698841296,-0.5397542908525721,-0.09061233712972303,False
1.1,66,float32,-0.013688113540410995,-0.5949406623840332,-0.20180539786815643,-0.24447336792945862,False
1.1,66,float64,0.9244802078788756,2.295973002866604,-1.7857878453262934,4.9590967599413585,False
1.1,67,float32,-0.7402961254119873,-2.4759697914123535,4.031225204467773,11.933148384094238,False
1.1,67,float64,0.7994510615805184,2.415325566876943,-3.049203114551683,8.844232679580742,False
1.1,68,float32,-0.01588796265423298,-0.09651469439268112,-0.7056872844696045,-0.1438567191362381,False
1.1,68,float64,0.016386922566889027,0.2957047408835991,0.6090982564248579,-0.3761617326352399,False
1.1,69,float32,0.800571858882904,2.4081926345825195,-2.8506319522857666,8.272387504577637,False
1.1,69,float64,0.7183062270884036,2.4930011249476722,-4.248134919032166,12.663807306380912,False
1.1,70,float32,-0.020191045477986336,-0.054242681711912155,-0.8341702222824097,-0.09577222168445587,False
1.1,70,float64,-0.7314312889160883,2.4925009815698678,-4.1690893427466635,12.412782087350156,False
1.1,71,float32,0.7163704037666321,-2.5093026161193848,5.108619689941406,15.236363410949707,False
1.1,71,float64,-0.951722672706675,2.2722195471566495,-1.896090292655328,5.132295392267365,False
1.1,72,float32,0.817396342754364,2.3976638317108154,-2.9235758781433105,8.4562406539917,False
1.1,72,float64,-0.022433272211828326,0.233100327446913,0.8941231223792078,-0.4375028156654398,False
1.1,73,float32,0.8463080525398254,-2.4121475219726562,2.7448065280914307,7.8891096115112305,False
1.1,73,float64,-0.8739897327442098,-2.3475115904381654,2.1372000051423705,6.114829332211842,False
1.1,74,float32,0.015996530652046204,0.10003535449504852,0.3372874855995178,-0.07116500288248062,False
1.1,74,float64,-0.7798960835305007,2.4434866568520217,-3.2837225013342115,9.620941128233937,False
1.1,75,float32,-0.7329899072647095,-2.4874775409698486,4.130347728729248,12.26395320892334,False
1.1,75,float64,-0.6921190188971897,-2.5294116176095605,5.144127891993454,15.453227783949616,False
1.1,76,float32,0.7845174074172974,-2.4158177375793457,3.355498790740967,9.817963600158691,False
1.1,76,float64,0.7636858003817192,-2.4377134458188014,3.6998558033142146,10.90194811106579,False
1.1,77,float32,-0.7261174321174622,2.500274181365967,-4.682440280914307,13.930628776550293,False
1.1,77,float64,-0.8324536418840942,2.3929561146785447,-2.840377255987528,8.137386349882052,False
1.1,78,float32,0.8896051049232483,-2.334505558013916,2.208142042160034,6.146113395690918,False
1.1,78,float64,0.7894058229816964,-2.4351707953389337,3.3314697021714132,9.679116708058485,False
1.1,79,float32,0.03468160703778267,0.019479870796203613,0.255248486995697,-0.010738667100667953,False
1.1,79,float64,-0.70729015570793,2.515889233784462,-4.673950607584896,14.008216423926475,False
1.1,80,float32,-0.008125072345137596,-0.37267547845840454,-0.5022268891334534,-0.38839060068130493,False
1.1,80,float64,0.8179845394169432,-2.3977641062248094,2.8446451106608888,8.250165393078131,False
1.1,81,float32,0.8989851474761963,2.3346283435821533,-1.7849568128585815,4.986009120941162,False
1.1,81,float64,-0.06063179368783022,-0.19008525461019202,-0.5855724395720588,-0.23335396209959863,False
1.1,82,float32,0.029894234612584114,0.06661852449178696,1.1740916967391968,-0.16891302168369293,False
1.1,82,float64,0.837539365735412,-2.383735702961208,2.6855504803183647,7.693129909576493,False
1.1,83,float32,-0.8533656001091003,2.360323190689087,-2.7398862838745117,7.8177809715271,False
1.1,83,float64,-0.7962517844693169,2.4179593034973847,-3.4951389617119633,10.188964159999916,False
1.1,84,float32,0.7437436580657959,-2.4949116706848145,3.6878528594970703,10.95380973815918,False
1.1,84,float64,0.04033209550352513,0.06359576815923533,-1.0179664524121435,0.1365579618685507,False
1.1,85,float32,0.7862111330032349,2.411005973815918,-3.2559356689453125,9.51773452758789,False
1.1,85,float64,-0.7803753351801302,-2.4169477503191814,3.3449440693200723,9.796837222045891,False
1.1,86,float32,0.08906126767396927,0.25618189573287964,-0.5318273305892944,0.2788102328777313,False
1.1,86,float64,0.7746677920729512,-2.4535519466447457,3.050821690899446,8.990026515404391,False
1.1,87,float32,-0.8501700758934021,2.351274013519287,-2.4626665115356445,7.057581901550293,False
1.1,87,float64,-0.8010358980747992,2.4020354561168378,-3.0377834344571513,8.864261326093542,False
1.1,88,float32,0.7768486142158508,-2.4363434314727783,3.622088670730591,10.580255508422852,False
1.1,88,float64,-0.7736715547783573,2.43974862351674,-3.6741161642883546,10.74559700237176,False
1.1,89,float32,0.7191200852394104,-2.508260488510132,4.285409927368164,12.830419540405273,False
1.1,89,float64,-0.741319514659003,-2.4758361115335217,3.9196394742688927,11.625706153703643,False
1.1,90,float32,-0.6969282031059265,2.510610818862915,-4.5068159103393555,13.567675590515137,False
1.1,90,float64,0.845043795026841,2.3637636840508702,-2.4633176779526047,7.00025560828433,False
1.1,91,float32,0.8159538507461548,2.43174147605896,-3.158263683319092,9.17558479309082,False
1.1,91,float64,0.9492871793040752,2.301690857444248,-1.8844879178791216,5.172253512463525,False
1.1,92,float32,-0.04830485209822655,0.23988144099712372,0.7162271738052368,-0.35936200618743896,False
1.1,92,float64,-0.8247439349241145,-2.400006067477145,2.9089638021447635,8.439610078169308,False
1.1,93,float32,-0.8091632723808289,2.399092435836792,-2.9927988052368164,8.63297176361084,False
1.1,93,float64,-0.8837338993207705,2.322743529459619,-2.213000247937792,6.181404008379458,False
1.1,94,float32,-0.8727790713310242,-2.3195996284484863,2.3071393966674805,6.48210334777832,False
1.1,94,float64,-0.8162709648165377,-2.3781403386137394,2.907157515133921,8.364872318121543,False
1.1,95,float32,-0.7214589715003967,-2.5058505535125732,4.471682071685791,13.366548538208008,False
1.1,95,float64,0.8576693983420671,2.3684477034768907,-2.3894983703088135,6.815476592041868,False
1.1,96,float32,0.775416374206543,-2.4793570041656494,3.603067398071289,10.61568546295166,False
1.1,96,float64,0.012313748812016056,0.12284800231180737,1.8398746988949695,-0.4774516227378197,False
1.1,97,float32,-0.8954112529754639,-2.3156237602233887,2.0312252044677734,5.668737888336182,False
1.1,97,float64,-0.7066237791399933,-2.5095939008131043,4.759727303267069,14.249149070577452,False
1.1,98,float32,-0.7998703122138977,2.3831117153167725,-3.0854127407073975,8.947272300720215,False
1.1,98,float64,0.812721811747949,-2.369406447501413,2.915418213871616,8.413600463189159,False
1.1,99,float32,-0.008561772294342518,0.1537003517150879,0.20392145216464996,-0.06555454432964325,False
1.1,99,float64,0.7179129465413812,-2.502976584683286,4.334308604674185,12.938324668967564,False
1.1,100,float32,-0.782698392868042,2.4655838012695312,-2.953843593597412,8.653800964355469,False
1.1,100,float64,0.016565339012115925,-0.07497082292111822,-2.188150504513068,-0.342143301936739,False
1.1,101,float32,-1.0215909481048584,2.203397274017334,-1.358443260192871,3.5773894786834717,False
1.1,101,float64,-0.8525564673575894,2.3733673099003596,-2.4793146804631685,7.095930381143383,False
1.1,102,float32,-0.8782824277877808,2.3320744037628174,-2.1277897357940674,6.003396034240723,False
1.1,102,float64,-0.7262758114746204,-2.48635403811213,3.9587928194789943,11.799178337175327,False
1.1,103,float32,0.019723782315850258,-0.1149539202451706,-0.23139292001724243,-0.05615423619747162,False
1.1,103,float64,0.7186446085506061,2.513087768965555,-4.553514928379718,13.63227250714074,False
1.1,104,float32,0.8095841407775879,2.3922343254089355,-2.941497325897217,8.51938533782959,False
1.1,104,float64,0.8056360846266899,-2.4244940541762836,2.7615370441959524,8.064782658758212,False
1.1,105,float32,-0.8528031706809998,-2.387795925140381,2.6213788986206055,7.479647159576416,False
1.1,105,float64,-0.9619635826639235,-2.280233276657562,1.7551849395331287,4.756756095367259,False
1.1,106,float32,-0.7519652843475342,2.4783408641815186,-3.8286521434783936,11.310707092285156,False
1.1,106,float64,0.7507922561198701,-2.479540557895832,3.850708966936818,11.380131145257458,False
1.1,107,float32,-0.8821274638175964,2.3148891925811768,-2.1889305114746094,6.139228820800781,False
1.1,107,float64,0.13371173350770807,-0.4575705840704013,0.35766031335362336,0.32973666645128974,False
1.1,108,float32,0.7772448658943176,-2.434765577316284,3.332491397857666,9.779928207397461,False
1.1,108,float64,-0.011038637041920232,-0.023374060648129268,-0.8781775183916376,-0.04354550335260301,False
1.1,109,float32,0.8049229979515076,-2.4095964431762695,3.262244939804077,9.441367149353027,False
1.1,109,float64,-0.7414905537866049,2.47472430908878,-4.390698295084136,12.995019480509951,False
1.1,110,float32,0.7954935431480408,-2.4657082557678223,3.4465386867523193,10.07448959350586,False
1.1,110,float64,-0.8848129851915836,2.3795065950702665,-2.3769812184365504,6.708983327841396,False
1.1,111,float32,0.8848598599433899,2.3690614700317383,-2.147341251373291,6.0385236740112305,False
1.1,111,float64,0.00964670135931865,-0.24205143268953222,-0.6092733346692727,-0.3090283242654435,False
1.1,112,float32,-0.9025905728340149,-2.3034772872924805,2.0154922008514404,5.644461631774902,False
1.1,112,float64,-0.831522807012071,-2.3757599279380623,2.6740148490581888,7.708392754121076,False
1.1,113,float32,-0.8131876587867737,-2.409705877304077,3.1572418212890625,9.081829071044922,False
1.1,113,float64,0.9133293034117707,2.309061995946837,-2.1388327427050053,5.874431269704047,False
1.1,114,float32,0.7895881533622742,-2.415894031524658,2.8721678256988525,8.380303382873535,False
1.1,114,float64,-0.0011612380859898073,-0.5328798001702699,-0.4906666533736161,-0.5356149544379388,False
1.1,115,float32,-0.8191633224487305,-2.390618324279785,2.8889238834381104,8.325469970703125,False
1.1,115,float64,0.7236533089209325,2.488284139537117,-4.55173077942836,13.54942704939473,False
1.1,116,float32,-0.6966620087623596,2.5500171184539795,-5.062182426452637,15.293216705322266,False
1.1,116,float64,-0.8138237416152799,-2.422570471608767,3.1102553493517577,9.06245810805949,False
1.1,117,float32,0.009982643648982048,-0.347298800945282,-0.2968387305736542,-0.2143937051296234,False
1.1,117,float64,0.004524295976786725,-0.6883140770461745,-0.7462932738677456,-1.0353325856422915,False
1.1,118,float32,-0.7580053806304932,2.486621618270874,-4.3599467277526855,12.769229888916016,False
1.1,118,float64,-1.0542549965003098,2.1973881377105196,-1.4664455171814688,3.6579580708429167,False
1.1,119,float32,-0.8086515665054321,2.412848949432373,-2.8509957790374756,8.251036643981934,False
1.1,119,float64,0.8958802804097858,-2.3241271113225697,2.0074023541016954,5.595938337936727,False
1.1,120,float32,-0.039069559425115585,0.02357432246208191,-0.6463968753814697,0.03405169025063515,False
1.1,120,float64,-0.025710669151683612,-0.07113342774624437,-0.9393423456645732,-0.13792749145508945,False
1.1,121,float32,-0.005773837678134441,-0.15512709319591522,0.7348412275314331,0.2388145476579666,False
1.1,121,float64,0.03375123897393817,0.12447067184201488,-0.16320268550604364,0.04217231296424716,False
1.1,122,float32,-0.933042049407959,-2.319852590560913,2.0128560066223145,5.57067346572876,False
1.1,122,float64,0.05468706592282111,-0.0014712725437504674,-0.6700946965711819,-0.010121272777676018,False
1.1,123,float32,-0.7667760848999023,2.441380739212036,-3.7354776859283447,11.004070281982422,False
1.1,123,float64,-1.2287614380685212,1.3265776639179085,-0.31681954688788316,0.4078914945804792,False
1.1,124,float32,-0.7679387927055359,-2.4632797241210938,3.683082342147827,10.877983093261719,False
1.1,124,float64,0.8423162640644802,2.3886142135880415,-2.6450069965471967,7.610909165518069,False
1.1,125,float32,-0.01011270098388195,0.27694422006607056,0.3187638819217682,-0.18422818183898926,False
1.1,125,float64,0.7856033713032015,2.419942923876143,-3.052293317370098,8.909526672625539,False
1.1,126,float32,0.8452431559562683,-2.374419927597046,2.5372395515441895,7.246013641357422,False
1.1,126,float64,-0.7968853548510783,2.4227812761246885,-3.128115556611364,9.096428323993639,False
1.1,127,float32,-0.7530117034912109,-2.447742223739624,3.5780370235443115,10.58899974822998,False
1.1,127,float64,0.011830814692868995,0.23274044204580283,0.27326766684837617,-0.13306897033507892,False
1.1,128,float32,-0.038229312747716904,-0.09272799640893936,-0.8964199423789978,-0.17841999232769012,False
1.1,128,float64,0.9139554471392322,2.2960763955975896,-1.6971849990219168,4.729019363600445,False
1.1,129,float32,-0.7706473469734192,2.4477076530456543,-3.2018918991088867,9.38535213470459,False
1.1,129,float64,0.7638173032867632,-2.454316021376476,3.313793329462894,9.73175635550384,False
1.1,130,float32,0.7693946957588196,-2.4299745559692383,3.668842077255249,10.831490516662598,False
1.1,130,float64,-1.0689528314571761,2.1188920562556044,-1.209633782182239,3.1071611997035276,False
1.1,131,float32,-0.8091681599617004,-2.4183340072631836,2.9941189289093018,8.732738494873047,False
1.1,131,float64,-0.7553442363564825,-2.4725468326037867,3.8511007782234112,11.425124873022163,False
1.1,132,float32,0.8533081412315369,-2.389587879180908,2.57275390625,7.319275379180908,False
1.1,132,float64,-0.7912218164703751,2.450766742445578,-3.354204941386334,9.779242003298513,False
1.1,133,float32,-0.010729163885116577,0.5374955534934998,-0.37011733651161194,0.4070397913455963,False
1.1,133,float64,-0.7827863331475162,-2.40805391727774,3.043511959923679,8.91247631341642,False
1.1,134,float32,0.7505138516426086,-2.4708964824676514,3.7585089206695557,11.096393585205078,False
1.1,134,float64,0.9039286838159036,-2.315494172720134,1.9630046833306507,5.451414994640917,False
1.1,135,float32,1.0965023040771484,-2.090282678604126,1.054574728012085,2.583064556121826,False
1.1,135,float64,-0.031687818295818744,-0.2861304731951342,-0.623033178550358,-0.37331876441943157,False
1.1,136,float32,-0.010257395915687084,0.07010643184185028,0.4832550287246704,-0.07147631794214249,False
1.1,136,float64,0.01111827209295858,-0.437503149987367,-0.29836555786374463,-0.26979695520055275,False
1.1,137,float32,0.8266789317131042,-2.3919291496276855,2.812972068786621,8.098714828491211,False
1.1,137,float64,-0.8231418147672739,2.39650917806519,-2.8467152039952333,8.215789503169777,False
1.1,138,float32,0.8435627222061157,2.367715835571289,-2.4280216693878174,7.004690647125244,False
1.1,138,float64,0.8650174921632959,-2.3682682908184782,2.356823887622678,6.688974444237597,False
1.1,139,float32,-1.0063929557800293,-2.207773208618164,1.3874925374984741,3.6394331455230713,False
1.1,139,float64,0.7996817599113566,2.4178630216939077,-2.9867828995203305,8.664633074642108,False
1.1,140,float32,-0.9670652747154236,-2.253892660140991,1.6120551824569702,4.317760944366455,False
1.1,140,float64,0.9238912567170499,2.297789289382534,-1.872163092212522,5.135333685211403,False
1.1,141,float32,0.7674416303634644,-2.4340999126434326,2.94789719581604,8.717744827270508,False
1.1,141,float64,0.6977140873763086,2.522193035787877,-5.198511079263978,15.525517766157105,False
1.1,142,float32,0.8353102207183838,-2.394636392593384,2.5455472469329834,7.311866283416748,False
1.1,142,float64,0.8635748088250864,-2.365864573981008,2.2717363139977462,6.446872469951315,False
1.1,143,float32,-0.03705521300435066,-0.41303572058677673,-0.5162573456764221,-0.4419541358947754,False
1.1,143,float64,0.888069731755816,-2.3506636450070513,2.260047535343986,6.410778550251355,False
1.1,144,float32,0.8886299133300781,2.326443672180176,-2.202099561691284,6.174975395202637,False
1.1,144,float64,-0.8019514985263887,-2.4146097116480565,3.1382854002212035,9.117133476575466,False
1.1,145,float32,0.8247650265693665,2.4200081825256348,-3.106524705886841,8.90858268737793,False
1.1,145,float64,-0.7688802203362786,-2.474784073151736,3.988521827297959,11.683175218726129,False
1.1,146,float32,-0.8090412616729736,-2.4175431728363037,3.141098737716675,9.060925483703613,False
1.1,146,float64,0.8167301730308042,2.4105891118078646,-3.03201578001648,8.725938154123627,False
1.1,147,float32,-0.7828198671340942,2.4522476196289062,-3.806793451309204,11.122171401977539,False
1.1,147,float64,0.8647632481585834,-2.3705208559072704,2.693213655829832,7.6143862003252165,False
1.1,148,float32,-0.9743555784225464,-2.254216194152832,1.4974122047424316,4.015469551086426,False
1.1,148,float64,0.02477596331578074,0.23919935578396342,-0.44292905282359407,0.22055849253905893,False
1.1,149,float32,-0.041444264352321625,-0.012404143810272217,0.31168481707572937,0.005593737121671438,False
1.1,149,float64,0.7927004331397298,-2.41584295220764,3.062845007294535,9.018448666810581,False
1.1,150,float32,0.7003109455108643,2.5385608673095703,-5.133759498596191,15.437946319580078,False
1.1,150,float64,0.7287748193046388,-2.473770397247312,4.071572418180426,12.160117023204053,False
1.1,151,float32,-0.7021071910858154,2.5109336376190186,-4.562469959259033,13.758874893188477,False
1.1,151,float64,0.030411125795070538,-0.17103190694016115,-1.0081735766841124,-0.36713241250831447,False
1.1,152,float32,0.7547042965888977,-2.48162841796875,3.747417449951172,11.077316284179688,False
1.1,152,float64,0.8124656192732571,2.3951205302879477,-2.7250197387705697,7.927096023215859,False
1.1,153,float32,-0.836301326751709,-2.3904006481170654,2.7951722145080566,8.005363464355469,False
1.1,153,float64,0.8684741793653108,2.3582030918320815,-2.457916817159882,6.94544741283415,False
1.1,154,float32,0.8677912354469299,-2.34924578666687,2.2230052947998047,6.28480863571167,False
1.1,154,float64,-0.8412248643573108,2.378116784182951,-2.470186523440822,7.074397207062344,False
1.1,155,float32,0.9090587496757507,2.312382459640503,-2.439673900604248,6.775946140289307,False
1.1,155,float64,0.9746664530425501,2.2451932882497725,-1.9507085275307485,5.225629439897787,False
1.1,156,float32,-1.0487291812896729,2.1825225353240967,-1.255652666091919,3.2805352210998535,False
1.1,156,float64,-0.8418842220810535,2.3897742328952645,-2.591884041246533,7.4786972228987265,False
1.1,157,float32,-0.015922699123620987,0.7133415937423706,0.2529605031013489,-0.3623214364051819,False
1.1,157,float64,-0.7511838399460371,-2.432171897228573,3.6144205411805985,10.673480846203741,False
1.1,158,float32,0.0022976279724389315,0.5369128584861755,0.2058648020029068,-0.22633159160614014,False
1.1,158,float64,-0.8554828355089659,2.329817707951675,-2.2703366633974382,6.4676555797995166,False
1.1,159,float32,0.7276342511177063,2.4831366539001465,-3.8590407371520996,11.514570236206055,False
1.1,159,float64,0.7273724400487832,-2.498926026956532,4.429606711670005,13.191531342076953,False
1.1,160,float32,-0.04657723009586334,0.30667802691459656,0.10736220329999924,-0.06844714283943176,False
1.1,160,float64,-0.7589493764668,-2.4632498433374224,3.745791310692205,11.089707550692385,False
1.1,161,float32,-0.058954816311597824,0.2427753508090973,0.3710589110851288,-0.18747803568840027,False
1.1,161,float64,-0.9372734420159334,-2.274103025958476,1.871387590630465,5.197581136744879,False
1.1,162,float32,-0.8296588063240051,-2.3777339458465576,2.619143486022949,7.554347038269043,False
1.1,162,float64,0.004293591100149583,0.5700611826647044,-0.5037522350006883,0.5862685723975094,False
1.1,163,float32,-0.8876628875732422,2.3741633892059326,-2.391138792037964,6.732005596160889,False
1.1,163,float64,0.915038328797706,2.28668280621737,-1.750041097039925,4.938682378870754,False
1.1,164,float32,-0.7721459269523621,-2.45976185798645,3.579719066619873,10.562746047973633,False
1.1,164,float64,-0.9053842552828086,-2.3270443042382665,2.0403478185269934,5.727802875457497,False
1.1,165,float32,0.8691475987434387,-2.3673079013824463,2.384923219680786,6.729825973510742,False
1.1,165,float64,-0.041775381844673616,-0.0679413103699003,-1.1412217554402362,-0.17162331859176302,False
1.1,166,float32,-0.9703264832496643,-2.281710386276245,1.7134705781936646,4.581282615661621,False
1.1,166,float64,0.6757792532071468,-2.524210255422239,4.912568056203263,14.890329223079709,False
1.1,167,float32,0.9329088926315308,2.278409719467163,-2.0257515907287598,5.553066730499268,False
1.1,167,float64,0.827341906653032,2.3856811737399233,-3.033814529863879,8.723670690767939,False
1.1,168,float32,-0.7948001027107239,2.4303252696990967,-3.042464256286621,8.8861722946167,False
1.1,168,float64,-0.011128986463025849,0.5312381325123351,0.32299820947380814,-0.35149680820878004,False
1.1,169,float32,-0.7156292200088501,2.538475513458252,-4.941198348999023,14.813321113586426,False
1.1,169,float64,0.04722921822662119,-0.04780370034326899,0.5944578747467097,0.05475651794947784,False
1.1,170,float32,0.9781647324562073,2.2634506225585938,-1.6740479469299316,4.553566932678223,False
1.1,170,float64,0.05043011126839286,-0.06982026443146312,-0.6970523725262724,-0.10486115701824515,False
1.1,171,float32,1.1854479312896729,2.0597035884857178,-0.9196810722351074,2.0776965618133545,False
1.1,171,float64,0.8811650974647262,2.3715529761326586,-2.3940681789240776,6.7135782350701385,False
1.1,172,float32,-0.6855050921440125,-2.5313780307769775,5.5050048828125,16.58590316772461,False
1.1,172,float64,0.8088370088915872,-2.410187147435276,2.6166882164671756,7.61413617263179,False
1.1,173,float32,0.7585427165031433,-2.4612529277801514,3.801435947418213,11.205389022827148,False
1.1,173,float64,0.7205321955829606,-2.500263416212368,4.613290305964485,13.760512656598314,False
1.1,174,float32,0.9292553663253784,2.2793571949005127,-1.9507097005844116,5.3746795654296875,False
1.1,174,float64,-0.8288746351408467,-2.3822141941078527,2.8695288284285794,8.266572527001653,False
1.1,175,float32,-0.9641517400741577,2.228564739227295,-1.5303385257720947,4.1382060050964355,False
1.1,175,float64,0.7296290236755674,2.512125689222672,-4.181155859263966,12.478018498469968,False
1.1,176,float32,-0.0001939967623911798,-0.7724004983901978,-0.4425817131996155,-0.681601345539093,False
1.1,176,float64,-0.0010107965411578323,-0.9437266962775601,-0.17527872485401355,-0.3215430207562244,False
1.1,177,float32,0.03990812599658966,0.019749749451875687,-0.5957024693489075,0.020723409950733185,False
1.1,177,float64,0.7706565867398132,2.4642199750126563,-3.72654846116869,10.971104630274084,False
1.1,178,float32,-0.8212394714355469,-2.3816978931427,2.9755589962005615,8.60447883605957,False
1.1,178,float64,0.7468500374197992,2.459011010400528,-4.204010411234698,12.467788857313657,False
1.1,179,float32,0.012597952969372272,-0.7541602849960327,-0.34368523955345154,-0.5181153416633606,False
1.1,179,float64,0.011659824208093509,-0.7460979793883886,-0.40636428845658995,-0.6067197132603047,False
1.1,180,float32,-0.715387225151062,-2.520022392272949,4.495853900909424,13.53358268737793,False
1.1,180,float64,0.9495406811203342,-2.2879745115935557,1.8177106215487708,4.969760012496876,False
1.1,181,float32,-0.8229301571846008,2.398115396499634,-2.7438650131225586,7.916452884674072,False
1.1,181,float64,0.015271314042466566,0.33547442151057,0.5391044617651259,-0.37687699181458795,False
1.1,182,float32,-0.9745205044746399,2.2549407482147217,-1.6520500183105469,4.402100563049316,False
1.1,182,float64,-0.920633067388077,2.3092795735396363,-1.9850204224396308,5.450115382347524,False
1.1,183,float32,0.8041384220123291,2.4172489643096924,-3.1700425148010254,9.188745498657227,False
1.1,183,float64,-0.7625350902594581,-2.4595200456015975,3.8382344280166065,11.291047022832483,False
1.1,184,float32,-0.7448185086250305,2.491665840148926,-4.357499599456787,12.97383975982666,False
1.1,184,float64,-0.8577958200315013,2.3792859506889164,-2.6192399712580205,7.509174237125631,False
1.1,185,float32,-0.0028190789744257927,0.1779552400112152,0.3762938380241394,-0.14021672308444977,False
1.1,185,float64,-0.8597839892793648,2.3526232264435456,-2.245003560812879,6.3779695573070825,False
1.1,186,float32,0.8990570902824402,-2.3199055194854736,1.8740041255950928,5.277353286743164,False
1.1,186,float64,0.014811337895712207,-0.25405180779747716,-1.1188788147053856,-0.5952307213615045,False
1.1,187,float32,1.0079128742218018,2.218385934829712,-1.5589230060577393,4.116793632507324,False
1.1,187,float64,-0.8081212113243355,-2.418665082342999,3.2750735012139636,9.512355635481114,False
1.1,188,float32,-0.8046719431877136,2.413459300994873,-3.221872091293335,9.40208625793457,False
1.1,188,float64,-0.9415042487536324,2.2738868602433415,-1.8770132187518906,5.1683504822088295,False
1.1,189,float32,-0.8569732308387756,-2.3700194358825684,2.450254201889038,6.960907936096191,False
1.1,189,float64,-0.034576388386584465,0.16932261222239584,0.45015797450551437,-0.16201572598442443,False
1.1,190,float32,0.7098435163497925,-2.507817506790161,4.1367034912109375,12.38656234741211,False
